[[[82, 247, 0, 0], 643342]]
[[[240, 66, 48, 104], 643347]]
[[[67, 4, 8, 0], 643347]]
[[[2, 0, 0, 0], 643347]]
[[[81, 247, 0, 0], 643347]]
[[[240, 66, 48, 104], 643350]]
[[[67, 4, 8, 0], 643350]]
[[[2, 0, 0, 0], 643350]]
[[[80, 247, 0, 0], 643350]]
[[[240, 66, 48, 104], 643358]]
[[[67, 4, 8, 0], 643358]]
[[[2, 0, 0, 0], 643358]]
[[[79, 247, 0, 0], 643358]]
[[[240, 66, 48, 104], 643363]]
[[[67, 4, 8, 0], 643363]]
[[[2, 0, 0, 0], 643363]]
[[[78, 247, 0, 0], 643363]]
[[[240, 66, 48, 104], 643367]]
[[[67, 4, 8, 0], 643367]]
[[[2, 0, 0, 0], 643367]]
[[[77, 247, 0, 0], 643367]]
[[[240, 66, 48, 104], 643370]]
[[[67, 4, 8, 0], 643370]]
[[[2, 0, 0, 0], 643370]]
[[[76, 247, 0, 0], 643370]]
[[[240, 66, 48, 104], 643375]]
[[[67, 4, 8, 0], 643375]]
[[[2, 0, 0, 0], 643375]]
[[[75, 247, 0, 0], 643375]]
[[[240, 66, 48, 104], 643379]]
[[[67, 4, 8, 0], 643379]]
[[[2, 0, 0, 0], 643379]]
[[[75, 247, 0, 0], 643379]]
[[[240, 66, 48, 104], 643383]]
[[[67, 4, 8, 0], 643383]]
[[[2, 0, 0, 0], 643383]]
[[[74, 247, 0, 0], 643383]]
[[[240, 66, 48, 104], 643387]]
[[[67, 4, 8, 0], 643387]]
[[[2, 0, 0, 0], 643387]]
[[[73, 247, 0, 0], 643387]]
[[[240, 66, 48, 104], 643391]]
[[[67, 4, 8, 0], 643391]]
[[[2, 0, 0, 0], 643391]]
[[[72, 247, 0, 0], 643391]]
[[[240, 66, 48, 104], 643399]]
[[[67, 4, 8, 0], 643399]]
[[[2, 0, 0, 0], 643399]]
[[[71, 247, 0, 0], 643399]]
[[[240, 66, 48, 104], 643403]]
[[[67, 4, 8, 0], 643403]]
[[[2, 0, 0, 0], 643403]]
[[[70, 247, 0, 0], 643403]]
[[[240, 66, 48, 104], 643407]]
[[[67, 4, 8, 0], 643407]]
[[[2, 0, 0, 0], 643407]]
[[[69, 247, 0, 0], 643407]]
[[[240, 66, 48, 104], 643410]]
[[[67, 4, 8, 0], 643410]]
[[[2, 0, 0, 0], 643410]]
[[[68, 247, 0, 0], 643410]]
[[[240, 66, 48, 104], 643415]]
[[[67, 4, 8, 0], 643415]]
[[[2, 0, 0, 0], 643415]]
[[[67, 247, 0, 0], 643415]]
[[[240, 66, 48, 104], 643419]]
[[[67, 4, 8, 0], 643419]]
[[[2, 0, 0, 0], 643419]]
[[[66, 247, 0, 0], 643419]]
[[[240, 66, 48, 104], 643423]]
[[[67, 4, 8, 0], 643423]]
[[[2, 0, 0, 0], 643423]]
[[[65, 247, 0, 0], 643423]]
[[[240, 66, 48, 104], 643427]]
[[[67, 4, 8, 0], 643427]]
[[[2, 0, 0, 0], 643427]]
[[[64, 247, 0, 0], 643427]]
[[[240, 66, 48, 104], 643431]]
[[[67, 4, 8, 0], 643431]]
[[[2, 0, 0, 0], 643431]]
[[[63, 247, 0, 0], 643431]]
[[[240, 66, 48, 104], 643438]]
[[[67, 4, 8, 0], 643438]]
[[[2, 0, 0, 0], 643438]]
[[[62, 247, 0, 0], 643438]]
[[[240, 66, 48, 104], 643443]]
[[[67, 4, 8, 0], 643443]]
[[[2, 0, 0, 0], 643443]]
[[[61, 247, 0, 0], 643443]]
[[[240, 66, 48, 104], 643446]]
[[[67, 4, 8, 0], 643446]]
[[[2, 0, 0, 0], 643446]]
[[[60, 247, 0, 0], 643446]]
[[[240, 66, 48, 104], 643451]]
[[[67, 4, 8, 0], 643451]]
[[[2, 0, 0, 0], 643451]]
[[[59, 247, 0, 0], 643451]]
[[[240, 66, 48, 104], 643454]]
[[[67, 4, 8, 0], 643454]]
[[[2, 0, 0, 0], 643454]]
[[[58, 247, 0, 0], 643454]]
[[[240, 66, 48, 104], 643459]]
[[[67, 4, 8, 0], 643459]]
[[[2, 0, 0, 0], 643459]]
[[[57, 247, 0, 0], 643459]]
[[[240, 66, 48, 104], 643462]]
[[[67, 4, 8, 0], 643462]]
[[[2, 0, 0, 0], 643462]]
[[[56, 247, 0, 0], 643462]]
[[[240, 66, 48, 104], 643467]]
[[[67, 4, 8, 0], 643467]]
[[[2, 0, 0, 0], 643467]]
[[[56, 247, 0, 0], 643467]]
[[[240, 66, 48, 104], 643471]]
[[[67, 4, 8, 0], 643471]]
[[[2, 0, 0, 0], 643471]]
[[[55, 247, 0, 0], 643471]]
[[[240, 66, 48, 104], 643479]]
[[[67, 4, 8, 0], 643479]]
[[[2, 0, 0, 0], 643479]]
[[[54, 247, 0, 0], 643479]]
[[[240, 66, 48, 104], 643483]]
[[[67, 4, 8, 0], 643483]]
[[[2, 0, 0, 0], 643483]]
[[[54, 247, 0, 0], 643483]]
[[[240, 66, 48, 104], 643487]]
[[[67, 4, 8, 0], 643487]]
[[[2, 0, 0, 0], 643487]]
[[[53, 247, 0, 0], 643487]]
[[[240, 66, 48, 104], 643491]]
[[[67, 4, 8, 0], 643491]]
[[[2, 0, 0, 0], 643491]]
[[[52, 247, 0, 0], 643491]]
[[[240, 66, 48, 104], 643495]]
[[[67, 4, 8, 0], 643495]]
[[[2, 0, 0, 0], 643495]]
[[[51, 247, 0, 0], 643495]]
[[[240, 66, 48, 104], 643499]]
[[[67, 4, 8, 0], 643499]]
[[[2, 0, 0, 0], 643499]]
[[[50, 247, 0, 0], 643499]]
[[[240, 66, 48, 104], 643502]]
[[[67, 4, 8, 0], 643502]]
[[[2, 0, 0, 0], 643502]]
[[[49, 247, 0, 0], 643502]]
[[[240, 66, 48, 104], 643507]]
[[[67, 4, 8, 0], 643507]]
[[[2, 0, 0, 0], 643507]]
[[[48, 247, 0, 0], 643507]]
[[[240, 66, 48, 104], 643515]]
[[[67, 4, 8, 0], 643515]]
[[[2, 0, 0, 0], 643515]]
[[[48, 247, 0, 0], 643515]]
[[[240, 66, 48, 104], 643519]]
[[[67, 4, 8, 0], 643519]]
[[[2, 0, 0, 0], 643519]]
[[[46, 247, 0, 0], 643519]]
[[[240, 66, 48, 104], 643523]]
[[[67, 4, 8, 0], 643523]]
[[[2, 0, 0, 0], 643523]]
[[[45, 247, 0, 0], 643523]]
[[[240, 66, 48, 104], 643527]]
[[[67, 4, 8, 0], 643527]]
[[[2, 0, 0, 0], 643527]]
[[[44, 247, 0, 0], 643527]]
[[[240, 66, 48, 104], 643531]]
[[[67, 4, 8, 0], 643531]]
[[[2, 0, 0, 0], 643531]]
[[[43, 247, 0, 0], 643531]]
[[[240, 66, 48, 104], 643534]]
[[[67, 4, 8, 0], 643534]]
[[[2, 0, 0, 0], 643534]]
[[[43, 247, 0, 0], 643534]]
[[[144, 48, 86, 0], 1057990]]
[[[128, 48, 56, 0], 1058116]]
[[[144, 48, 94, 0], 1730319]]
[[[128, 48, 58, 0], 1730440]]
[[[240, 66, 48, 104], 1732534]]
[[[67, 4, 8, 0], 1732534]]
[[[2, 0, 0, 0], 1732534]]
[[[45, 247, 0, 0], 1732534]]
[[[240, 66, 48, 104], 1732538]]
[[[67, 4, 8, 0], 1732538]]
[[[2, 0, 0, 0], 1732538]]
[[[45, 247, 0, 0], 1732538]]
[[[240, 66, 48, 104], 1732542]]
[[[67, 4, 8, 0], 1732542]]
[[[2, 0, 0, 0], 1732542]]
[[[46, 247, 0, 0], 1732542]]
[[[240, 66, 48, 104], 1732546]]
[[[67, 4, 8, 0], 1732546]]
[[[2, 0, 0, 0], 1732546]]
[[[47, 247, 0, 0], 1732546]]
[[[240, 66, 48, 104], 1732550]]
[[[67, 4, 8, 0], 1732550]]
[[[2, 0, 0, 0], 1732550]]
[[[47, 247, 0, 0], 1732550]]
[[[240, 66, 48, 104], 1732558]]
[[[67, 4, 8, 0], 1732558]]
[[[2, 0, 0, 0], 1732558]]
[[[48, 247, 0, 0], 1732558]]
[[[240, 66, 48, 104], 1732562]]
[[[67, 4, 8, 0], 1732562]]
[[[2, 0, 0, 0], 1732562]]
[[[49, 247, 0, 0], 1732562]]
[[[240, 66, 48, 104], 1732566]]
[[[67, 4, 8, 0], 1732566]]
[[[2, 0, 0, 0], 1732566]]
[[[49, 247, 0, 0], 1732566]]
[[[240, 66, 48, 104], 1732570]]
[[[67, 4, 8, 0], 1732570]]
[[[2, 0, 0, 0], 1732570]]
[[[50, 247, 0, 0], 1732570]]
[[[240, 66, 48, 104], 1732574]]
[[[67, 4, 8, 0], 1732574]]
[[[2, 0, 0, 0], 1732574]]
[[[51, 247, 0, 0], 1732574]]
[[[240, 66, 48, 104], 1732578]]
[[[67, 4, 8, 0], 1732578]]
[[[2, 0, 0, 0], 1732578]]
[[[52, 247, 0, 0], 1732578]]
[[[240, 66, 48, 104], 1732582]]
[[[67, 4, 8, 0], 1732582]]
[[[2, 0, 0, 0], 1732582]]
[[[52, 247, 0, 0], 1732582]]
[[[240, 66, 48, 104], 1732587]]
[[[67, 4, 8, 0], 1732587]]
[[[2, 0, 0, 0], 1732587]]
[[[53, 247, 0, 0], 1732587]]
[[[240, 66, 48, 104], 1732590]]
[[[67, 4, 8, 0], 1732590]]
[[[2, 0, 0, 0], 1732590]]
[[[53, 247, 0, 0], 1732590]]
[[[240, 66, 48, 104], 1732598]]
[[[67, 4, 8, 0], 1732598]]
[[[2, 0, 0, 0], 1732598]]
[[[54, 247, 0, 0], 1732598]]
[[[240, 66, 48, 104], 1732603]]
[[[67, 4, 8, 0], 1732603]]
[[[2, 0, 0, 0], 1732603]]
[[[55, 247, 0, 0], 1732603]]
[[[240, 66, 48, 104], 1732606]]
[[[67, 4, 8, 0], 1732606]]
[[[2, 0, 0, 0], 1732606]]
[[[55, 247, 0, 0], 1732606]]
[[[240, 66, 48, 104], 1732611]]
[[[67, 4, 8, 0], 1732611]]
[[[2, 0, 0, 0], 1732611]]
[[[56, 247, 0, 0], 1732611]]
[[[240, 66, 48, 104], 1732614]]
[[[67, 4, 8, 0], 1732614]]
[[[2, 0, 0, 0], 1732614]]
[[[56, 247, 0, 0], 1732614]]
[[[240, 66, 48, 104], 1732619]]
[[[67, 4, 8, 0], 1732619]]
[[[2, 0, 0, 0], 1732619]]
[[[57, 247, 0, 0], 1732619]]
[[[240, 66, 48, 104], 1732622]]
[[[67, 4, 8, 0], 1732622]]
[[[2, 0, 0, 0], 1732622]]
[[[57, 247, 0, 0], 1732622]]
[[[240, 66, 48, 104], 1732627]]
[[[67, 4, 8, 0], 1732627]]
[[[2, 0, 0, 0], 1732627]]
[[[58, 247, 0, 0], 1732627]]
[[[240, 66, 48, 104], 1732631]]
[[[67, 4, 8, 0], 1732631]]
[[[2, 0, 0, 0], 1732631]]
[[[58, 247, 0, 0], 1732631]]
[[[240, 66, 48, 104], 1732638]]
[[[67, 4, 8, 0], 1732638]]
[[[2, 0, 0, 0], 1732638]]
[[[59, 247, 0, 0], 1732638]]
[[[240, 66, 48, 104], 1732643]]
[[[67, 4, 8, 0], 1732643]]
[[[2, 0, 0, 0], 1732643]]
[[[60, 247, 0, 0], 1732643]]
[[[240, 66, 48, 104], 1732646]]
[[[67, 4, 8, 0], 1732646]]
[[[2, 0, 0, 0], 1732646]]
[[[61, 247, 0, 0], 1732646]]
[[[240, 66, 48, 104], 1732651]]
[[[67, 4, 8, 0], 1732651]]
[[[2, 0, 0, 0], 1732651]]
[[[63, 247, 0, 0], 1732651]]
[[[240, 66, 48, 104], 1732654]]
[[[67, 4, 8, 0], 1732654]]
[[[2, 0, 0, 0], 1732654]]
[[[64, 247, 0, 0], 1732654]]
[[[240, 66, 48, 104], 1732658]]
[[[67, 4, 8, 0], 1732658]]
[[[2, 0, 0, 0], 1732658]]
[[[65, 247, 0, 0], 1732658]]
[[[240, 66, 48, 104], 1732662]]
[[[67, 4, 8, 0], 1732662]]
[[[2, 0, 0, 0], 1732662]]
[[[67, 247, 0, 0], 1732662]]
[[[240, 66, 48, 104], 1732666]]
[[[67, 4, 8, 0], 1732666]]
[[[2, 0, 0, 0], 1732666]]
[[[68, 247, 0, 0], 1732666]]
[[[240, 66, 48, 104], 1732670]]
[[[67, 4, 8, 0], 1732670]]
[[[2, 0, 0, 0], 1732670]]
[[[69, 247, 0, 0], 1732670]]
[[[240, 66, 48, 104], 1732678]]
[[[67, 4, 8, 0], 1732678]]
[[[2, 0, 0, 0], 1732678]]
[[[70, 247, 0, 0], 1732678]]
[[[240, 66, 48, 104], 1732682]]
[[[67, 4, 8, 0], 1732682]]
[[[2, 0, 0, 0], 1732682]]
[[[72, 247, 0, 0], 1732682]]
[[[240, 66, 48, 104], 1732686]]
[[[67, 4, 8, 0], 1732686]]
[[[2, 0, 0, 0], 1732686]]
[[[73, 247, 0, 0], 1732686]]
[[[240, 66, 48, 104], 1732690]]
[[[67, 4, 8, 0], 1732690]]
[[[2, 0, 0, 0], 1732690]]
[[[74, 247, 0, 0], 1732690]]
[[[240, 66, 48, 104], 1732695]]
[[[67, 4, 8, 0], 1732695]]
[[[2, 0, 0, 0], 1732695]]
[[[74, 247, 0, 0], 1732695]]
[[[240, 66, 48, 104], 1732698]]
[[[67, 4, 8, 0], 1732698]]
[[[2, 0, 0, 0], 1732698]]
[[[75, 247, 0, 0], 1732698]]
[[[240, 66, 48, 104], 1732702]]
[[[67, 4, 8, 0], 1732702]]
[[[2, 0, 0, 0], 1732702]]
[[[75, 247, 0, 0], 1732702]]
[[[240, 66, 48, 104], 1732706]]
[[[67, 4, 8, 0], 1732706]]
[[[2, 0, 0, 0], 1732706]]
[[[76, 247, 0, 0], 1732706]]
[[[240, 66, 48, 104], 1732714]]
[[[67, 4, 8, 0], 1732714]]
[[[2, 0, 0, 0], 1732714]]
[[[76, 247, 0, 0], 1732714]]
[[[240, 66, 48, 104], 1732718]]
[[[67, 4, 8, 0], 1732718]]
[[[2, 0, 0, 0], 1732718]]
[[[77, 247, 0, 0], 1732718]]
[[[240, 66, 48, 104], 1732722]]
[[[67, 4, 8, 0], 1732722]]
[[[2, 0, 0, 0], 1732722]]
[[[77, 247, 0, 0], 1732722]]
[[[240, 66, 48, 104], 1732726]]
[[[67, 4, 8, 0], 1732726]]
[[[2, 0, 0, 0], 1732726]]
[[[77, 247, 0, 0], 1732726]]
[[[240, 66, 48, 104], 1732734]]
[[[67, 4, 8, 0], 1732734]]
[[[2, 0, 0, 0], 1732734]]
[[[77, 247, 0, 0], 1732734]]
